source,source_id,name,category,sector,address,phone,website,rating,review_count,business_status,opening_hours,latitude,longitude,city,state,country
google_maps,"Indriya+-+Aditya+Birla+Jewellery+-+Lalacheruvu+Road,+Rajahmundry","Indriya - Aditya Birla Jewellery - Lalacheruvu Road, Rajahmundry",Jewellery,Retail,"Indriya - Aditya Birla Jewellery - Lalacheruvu Road, Rajahmundry",,,4.9,100,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Siri+Manijyothi+Jewellery,Siri Manijyothi Jewellery,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,5.0,1,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Rajarajeswari+1+gram+gold+imitation+jewellery,Rajarajeswari 1 gram gold imitation jewellery,Jewellery,Retail,"Goldsmith · 42-65-4, reddy suryarao street",,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,"Sri+Surya+Fancy,+1gm+gold+%26+Cosmetics","Sri Surya Fancy, 1gm gold & Cosmetics",Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,5.0,8,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Balaji+Silver+Palace+%26Gold,Balaji Silver Palace &Gold,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",090798 96754,,5.0,2,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Azam+Fancy+General+Store,Azam Fancy General Store,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,4.7,10,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,D+K+GOLD+TESTING+CENTER,D K GOLD TESTING CENTER,Jewellery,Retail,"Goldsmith · 32-3-9/2 K V R SWAMI ROAD, Randhi Vari St, opp. GANDHI STATUE AKULA AKULA",,,4.1,12,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Pink+Clips+Jewellery,Pink Clips Jewellery,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",096406 99299,,5.0,6,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Mahalakshmi+Sri+Diamond+And+Jewellery+Works,Mahalakshmi Sri Diamond And Jewellery Works,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,5.0,3,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,SRI+HIMA+VARSHINI+JEWELLERY+WORKS,SRI HIMA VARSHINI JEWELLERY WORKS,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",097016 46939,,5.0,1,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Sidra+Fatima+I+Gram+Gold+Jewellery+%26+Fancy,Sidra Fatima I Gram Gold Jewellery & Fancy,Jewellery,Retail,"Jewelry store · 2Q3M+H2F, Gorakshana Peta Road",,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,DSR+COMPLEX,DSR COMPLEX,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,4.1,16,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,VISHNU+PRIYA+JEWELRIES,VISHNU PRIYA JEWELRIES,Jewellery,Retail,"Jewelry store · Chamber Of Commerce, Nalam bamaraju Street, near Main Road",,,3.8,5,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Satya+imitation+jewellery,Satya imitation jewellery,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,3.7,3,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Sri+Lakshmi+Govinda+Lucky+Boutique+and+1+gram+gold,Sri Lakshmi Govinda Lucky Boutique and 1 gram gold,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,3.6,17,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,1+Graam+Gold+Showroom,1 Graam Gold Showroom,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",090145 46799,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Neelima+1+Gram+Gold+%26+Fancy,Neelima 1 Gram Gold & Fancy,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,3.8,8,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Hindustan+Gold+Company-+Gold+Buyers+In+Rajahmundry,Hindustan Gold Company- Gold Buyers In Rajahmundry,Jewellery,Retail,Hindustan Gold Company- Gold Buyers In Rajahmundry,,,4.8,44,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Appaji+gold+work+shop,Appaji gold work shop,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,%28+GOLD+DEAL%29SURYA+KHAZANA+JEWELLERS,( GOLD DEAL)SURYA KHAZANA JEWELLERS,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Nakoda+Jewellery,Nakoda Jewellery,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,5.0,1,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Bhavani+Silver+Palace,Bhavani Silver Palace,Jewellery,Retail,"Wholesale jeweler · ghandi statue, kalahasthi complex, Nalla Mandu sandudu Street, KVR Swamy Rd",,,4.5,6,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,BALU+JEWELLERS,BALU JEWELLERS,Jewellery,Retail,"Jeweler · Khaji street, Main Rd",,,4.7,7,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Bharat+Gold+Buyyers,Bharat Gold Buyyers,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,"Kushal%27s+Fashion+Jewellery+-+Danavai+Peta,+Rajahmundry","Kushal's Fashion Jewellery - Danavai Peta, Rajahmundry",Jewellery,Retail,"Jewelry store · No. 75-8-6, Round Park Road, Gandhipuram",,,4.9,2045,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Surya+jewellery,Surya jewellery,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,3.6,9,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Vajram%C3%A9+Jewels,Vajramé Jewels,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,4.0,2,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,MINISO+Rajahmhndravram,MINISO Rajahmhndravram,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,4.2,203,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Isha+Collections,Isha Collections,Jewellery,Retail,"""Best one gram gold shop in AVA Road, Rajahmundry with reasonable price""",,,4.0,145,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,AARNA+JEWELS,AARNA JEWELS,Jewellery,Retail,"Jewelry store · 73-13, 07, Anala Venkatappa Rao Rd, near Venkateswara Swamy temple",,,5.0,18,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Ambika+Imitation+jewellery,Ambika Imitation jewellery,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,4.3,4,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,"Helios+Watch+Store+-+Gandhipuram,+Rajamahendravaram","Helios Watch Store - Gandhipuram, Rajamahendravaram",Jewellery,Retail,"Watch store · sai sri nilayam, Building, Jawaharlal Nehru Rd, opposite Cream Stone",,,4.9,664,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,PLUSH+Boutique+%26+Beauty+Lounge,PLUSH Boutique & Beauty Lounge,Jewellery,Retail,"Boutique · NO. 81-12, Jawaharlal Nehru Rd, near Rishitha Grand, opp. ZaZu Restaurant",,,4.9,2893,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,lakshmicollections,lakshmicollections,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Keerthi+Toys,Keerthi Toys,Jewellery,Retail,"Gift shop ·  · 78-1-17 Anala Venkatappa Rao Road, Srinivasa Nagar Rd",,,4.0,347,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,BHOOMI+COLLECTION,BHOOMI COLLECTION,Jewellery,Retail,"Jewelry store · Rk tiffins, Av apa, Anala Venkatappa Rao Rd, opposite RAJAMUNDRY",,,5.0,2,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,vajr+Jewels,vajr Jewels,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,5.0,43,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,SRI+SIRISHA+NOVELTIES,SRI SIRISHA NOVELTIES,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,4.3,27,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Sri+Nandan+Fashion+Jewellery+Rajamahendravaram,Sri Nandan Fashion Jewellery Rajamahendravaram,Jewellery,Retail,"Costume jewelry shop · JC Mall, Plot no: 77-2-1, opposite Syamala Nagar",,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,CHETAN+FANCY+AND+GIFTS,CHETAN FANCY AND GIFTS,Jewellery,Retail,"Gift shop · Rajahmundary, SKVT CONVENT ROAD, opposite KOTHAPALLI SWEETS",072928 65160,,5.0,19,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Keerthi+Gifts,Keerthi Gifts,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,4.3,166,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Chennai+Shopping+Mall,Chennai Shopping Mall,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,4.7,1279,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Sri+Venkateswara+Fancy%26General+Stores,Sri Venkateswara Fancy&General Stores,Jewellery,Retail,Bangle Shop · Rajahmundry - Bhadrachalam Hwy,,,4.3,4,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Endless+store,Endless store,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,4.5,4,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Fancy+JEWELLERY,Fancy JEWELLERY,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Alekhyas+Bridal+%7C+The+Bridal+Boutique+%7C+Christian+Bridal+Store+Rajahmundry,Alekhyas Bridal | The Bridal Boutique | Christian Bridal Store Rajahmundry,Jewellery,Retail,Alekhyas Bridal | The Bridal Boutique | Christian Bridal Store Rajahmundry,,,5.0,401,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,"Subhamasthu+Shopping+Mall,+Rajahmundry","Subhamasthu Shopping Mall, Rajahmundry",Jewellery,Retail,"Subhamasthu Shopping Mall, Rajahmundry",,,4.4,2189,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,"Online+Shopping-Artificial+Jewlery,+Kurthisets,+sarees,Lehanga+Sets%28TrendzBuzzz%29","Online Shopping-Artificial Jewlery, Kurthisets, sarees,Lehanga Sets(TrendzBuzzz)",Jewellery,Retail,"Clothing store · Sasrti Gari Hospital Road, opposite Sivalayam",,,5.0,1,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Jai+Sivani+Books+and+Stationery,Jai Sivani Books and Stationery,Jewellery,Retail,"Book store ·  · AG Complex 79-1, 3/1, Jawaharlal Nehru Rd, Near Cake Magic",,,4.3,629,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,"Balu+Fancy,+rajamundry","Balu Fancy, rajamundry",Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Kranti+Jewellery+Works,Kranti Jewellery Works,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Joyalukkas+Jewellery,Joyalukkas Jewellery,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",0883 255 5444,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,%E0%B0%B6%E0%B1%8D%E0%B0%B0%E0%B1%80%E0%B0%A8%E0%B1%81+%E0%B0%AC%E0%B0%9C%E0%B1%8D%E0%B0%9C%E0%B0%BF+%E0%B0%AE%E0%B0%BF%E0%B0%95%E0%B1%8D%E0%B0%9A%E0%B0%B0%E0%B1%8D+%26+%E0%B0%95%E0%B0%B0%E0%B1%8D%E0%B0%B0%E0%B1%80+%E0%B0%AA%E0%B0%BE%E0%B0%AF%E0%B0%BF%E0%B0%82%E0%B0%9F%E0%B1%8D,శ్రీను బజ్జి మిక్చర్ & కర్రీ పాయింట్,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Croma+-+Rajmahendravaram,Croma - Rajmahendravaram,Jewellery,Retail,"Electronics store ·  · R K Plaza, Morampudi Rd, opposite Reliance Petrol Pump",,,4.8,7437,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,SHANKAR+JEWELLERS,SHANKAR JEWELLERS,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,5.0,1,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Vennela+Collections,Vennela Collections,Jewellery,Retail,"Jewelry store · Square Apartments, AV Appa Rao Road, opp. Gail Office, opp. D.B.V Raju",,,5.0,3,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Kylo+fashion,Kylo fashion,Jewellery,Retail,"Bangle Shop · 78-13-6, Anala Venkatappa Rao Rd, near Ramesh chest clinic",,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,A.S+Collection+rjy,A.S Collection rjy,Jewellery,Retail,Jewelry store · Rajahmundry Rd,,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,ESHWAREI+SIVABABABA+FANCY+STORE,ESHWAREI SIVABABABA FANCY STORE,Jewellery,Retail,"Jeweler · 2Q5V+49Q, Jawaharlal Nehru Rd, near KLM FASHION",,,1.0,1,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Prasad+jewellers,Prasad jewellers,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,"Bhoomi+collection+and+one+grame+gold,fancy+stores","Bhoomi collection and one grame gold,fancy stores",Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Anitha+fashion+%26+jewellery,Anitha fashion & jewellery,Jewellery,Retail,"Jewelry store · Anu Buildings, Ave Appa Rao Rd, near HP Petrol Bunk",,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Varahi+Rental+Jewellery,Varahi Rental Jewellery,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,4.8,25,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Missamma+Rajahmundry,Missamma Rajahmundry,Jewellery,Retail,"Saree Shop · 80-1-4, Ave Appa Rao Rd, opposite HDFC Bank, above Keerthilal Jewellery",,,4.9,6144,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Blue+Stone+Jewellery,Blue Stone Jewellery,Jewellery,Retail,"Rajamahendravaram, Andhra Pradesh 533103",,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Sri+Sirisha+Ladies+Corner,Sri Sirisha Ladies Corner,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Subhamasthu+Ganni%27s+Function+Hall,Subhamasthu Ganni's Function Hall,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,4.3,811,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Style+Union+-+Gandhipuram,Style Union - Gandhipuram,Jewellery,Retail,"Clothing store · Door No 69, 31-15, Jail Road, beside Maruti Showroom",,,4.9,8732,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,GVS+Complex,GVS Complex,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,3.9,118,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
google_maps,Veerjewells,Veerjewells,Jewellery,Retail,"Rajahmundry, Andhra Pradesh",,,,0,OPERATIONAL,,,,Rajahmundry,Andhra Pradesh,India
