source,source_id,name,category,sector,address,phone,website,rating,review_count,business_status,opening_hours,latitude,longitude,city,state,country
justdial,+ 4 More,+ 4 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Lalitha Jewellers,Lalitha Jewellers,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Ananth Diamonds,Ananth Diamonds,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Chandana Grand,Chandana Grand,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,+ 253 More,+ 253 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Kalyan Jewellers,Kalyan Jewellers,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,+ 21 More,+ 21 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Pmj Jewels,Pmj Jewels,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,+ 92 More,+ 92 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,NAC Jewellers,NAC Jewellers,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Chandana Brothers (Jewellers & Textiles),Chandana Brothers (Jewellers & Textiles),Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Mohammed Khan & Sons Jewellers,Mohammed Khan & Sons Jewellers,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,+ 11 More,+ 11 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Goyaz Silver Jewellery,Goyaz Silver Jewellery,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,+ 110 More,+ 110 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Deepak's Silver Emporio,Deepak's Silver Emporio,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,+ 57 More,+ 57 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Msr Silver Palace,Msr Silver Palace,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Indriya,Indriya,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,+ 403 More,+ 403 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Anjaneya Jewellery,Anjaneya Jewellery,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,+ 7 More,+ 7 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Bombay Jewellery,Bombay Jewellery,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Mohammed Khan Diamond And Jewellers,Mohammed Khan Diamond And Jewellers,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,+ 301 More,+ 301 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Tribhovandas Bhimji Zaveri,Tribhovandas Bhimji Zaveri,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,+ 15 More,+ 15 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Giva,Giva,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,+ 13 More,+ 13 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Swarnsri Gold And Diamonds,Swarnsri Gold And Diamonds,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,+ 145 More,+ 145 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Reliance jewels,Reliance jewels,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Sai Silks Kalamandir Ltd,Sai Silks Kalamandir Ltd,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,+ 27 More,+ 27 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Shree Krishna Jewellers,Shree Krishna Jewellers,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Asweetha Gold Company,Asweetha Gold Company,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,+ 291 More,+ 291 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Maheswari Jewellers,Maheswari Jewellers,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Chandanaz - The Authentic Jeweller - Gold And Silver,Chandanaz - The Authentic Jeweller - Gold And Silver,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Mayur Jewellery,Mayur Jewellery,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,+ 12 More,+ 12 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Mmtc Pamp India Pvt Ltd,Mmtc Pamp India Pvt Ltd,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,+ 68 More,+ 68 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,JR Jewellers Pvt Ltd,JR Jewellers Pvt Ltd,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Saavi Gold & Diamonds,Saavi Gold & Diamonds,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,+ 279 More,+ 279 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Mi Belleza Collections,Mi Belleza Collections,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,+ 30 More,+ 30 More,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
justdial,Maalyaa Imitation Jewellery,Maalyaa Imitation Jewellery,Jewellery,Retail,"Vijayawada, Andhra Pradesh",,,,0,OPERATIONAL,,,,Vijayawada,Andhra Pradesh,India
